srcip;sport;dstip;dsport;proto;state;dur;sbytes;dbytes;sttl;dttl;sloss;dloss;service;Sload;Dload;Spkts;Dpkts;swin;dwin;stcpb;dtcpb;smeansz;dmeansz;trans_depth;res_bdy_len;Sjit;Djit;Stime;Ltime;Sintpkt;Dintpkt;tcprtt;synack;ackdat;is_sm_ips_ports;ct_state_ttl;ct_flw_http_mthd;is_ftp_login;ct_ftp_cmd;ct_srv_src;ct_srv_dst;ct_dst_ltm;ct_src_ ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;attack_cat;label
175.45.176.2;43850;149.171.126.13;80;tcp;FIN;0.244832;876;9446;62;252;2;5;http;2.578.094.336;2.866.292.188;10;14;255;255;343078991;3590939569;88;675;1;4200;1.295.366.611;1.510.194.144;1421927423;1421927423;27.203.556;18.206.078;0.052299;0.007492;0.044807;0;1;1;0;0;3;1;1;1;1;1;1;Exploits;1
59.166.0.6;45430;149.171.126.1;53;udp;CON;0.001069;130;162;31;29;0;0;dns;4.864.359.375;606174;2;2;0;0;0;0;65;81;0;0;0;0;1421927424;1421927424;0.011;0.008;0;0;0;0;0;0;0;0;12;8;2;2;2;1;1;;0
59.166.0.2;39128;149.171.126.1;48372;udp;CON;0.001793;520;304;31;29;0;0;-;1.740.100.375;1.017.289.438;4;4;0;0;0;0;130;76;0;0;0.635925;0.314435;1421927424;1421927424;0.456667;0.227333;0;0;0;0;0;0;0;0;5;3;2;1;1;1;1;;0
59.166.0.6;4318;149.171.126.5;53;udp;CON;0.001112;146;178;31;29;0;0;dns;525.179.875;6.402.878.125;2;2;0;0;0;0;73;89;0;0;0;0;1421927424;1421927424;0.011;0.008;0;0;0;0;0;0;0;0;12;9;1;2;2;1;1;;0
59.166.0.9;14309;149.171.126.3;53;udp;CON;0.001141;146;178;31;29;0;0;dns;511831.75;6.240.140.625;2;2;0;0;0;0;73;89;0;0;0;0;1421927424;1421927424;0.019;0.013;0;0;0;0;0;0;0;0;5;4;1;1;1;1;1;;0
59.166.0.2;45898;149.171.126.1;111;udp;CON;0.004906;568;304;31;29;0;0;-;6.946.595.625;371.789.625;4;4;0;0;0;0;142;76;0;0;1.873.127;1.546.678;1421927424;1421927424;1.334;1.101.667;0;0;0;0;0;0;0;0;3;3;1;2;1;1;1;;0
59.166.0.4;17491;149.171.126.0;53;udp;CON;0.001256;132;164;31;29;0;0;dns;4.203.821.563;522293;2;2;0;0;0;0;66;82;0;0;0;0;1421927424;1421927424;0.012;0.008;0;0;0;0;0;0;0;0;12;13;1;1;1;1;1;;0
59.166.0.2;37437;149.171.126.4;53;udp;CON;0.001185;130;162;31;29;0;0;dns;4.388.185.938;546835.5;2;2;0;0;0;0;65;81;0;0;0;0;1421927424;1421927424;0.012;0.008;0;0;0;0;0;0;0;0;8;6;1;2;1;1;1;;0
59.166.0.7;51164;149.171.126.4;53;udp;CON;0.001055;146;178;31;29;0;0;dns;553554.5;674881.5;2;2;0;0;0;0;73;89;0;0;0;0;1421927425;1421927425;0.011;0.008;0;0;0;0;0;0;0;0;10;6;2;5;3;1;2;;0
59.166.0.7;60615;149.171.126.9;111;udp;CON;0.004837;568;312;31;29;0;0;-;704569;387016.75;4;4;0;0;0;0;142;78;0;0;1.751.976;151.368;1421927425;1421927425;1.248.333;1.078.333;0;0;0;0;0;0;0;0;2;4;2;5;1;1;2;;0
59.166.0.4;59256;149.171.126.8;53;udp;CON;0.001095;130;162;31;29;0;0;dns;474.885.875;591.780.875;2;2;0;0;0;0;65;81;0;0;0;0;1421927425;1421927425;0.011;0.007;0;0;0;0;0;0;0;0;12;3;1;1;1;1;1;;0
59.166.0.7;26360;149.171.126.9;10351;udp;CON;0.001735;528;304;31;29;0;0;-;1825936.5;1051296.75;4;4;0;0;0;0;132;76;0;0;0.632862;0.298641;1421927425;1421927425;0.454;0.216667;0;0;0;0;0;0;0;0;2;4;2;5;1;1;2;;0
59.166.0.7;1929;149.171.126.4;53;udp;CON;0.001067;132;164;31;29;0;0;dns;494.845.375;614.807.875;2;2;0;0;0;0;66;82;0;0;0;0;1421927425;1421927425;0.012;0.008;0;0;0;0;0;0;0;0;10;6;2;5;3;1;2;;0
59.166.0.7;19947;149.171.126.0;53;udp;CON;0.001185;130;162;31;29;0;0;dns;4.388.185.938;546835.5;2;2;0;0;0;0;65;81;0;0;0;0;1421927425;1421927425;0.011;0.008;0;0;0;0;0;0;0;0;10;13;1;5;3;1;1;;0
175.45.176.1;4765;149.171.126.13;80;tcp;FIN;0.249003;744;1306;62;252;2;2;http;215.258.457;3.672.244.922;10;8;255;255;3245068703;177825371;74;163;1;255;1.455.885.435;57.564.633;1421927425;1421927425;27.667;32.583.285;0.055891;0.010954;0.044937;0;1;1;0;0;3;2;1;1;1;1;1;Exploits;1
175.45.176.3;22359;149.171.126.11;111;udp;INT;0.000017;168;0;254;0;0;0;-;39529412;0;2;0;0;0;0;0;84;0;0;0;0;0;1421927426;1421927426;0.017;0;0;0;0;0;2;0;0;0;2;1;1;1;1;1;1;Reconnaissance;1
175.45.176.1;52726;149.171.126.13;80;tcp;FIN;0.513537;776;1284;62;252;2;2;http;1.088.918.652;1.800.843.945;10;10;255;255;1805425761;2068578368;78;128;1;196;3.669.106.673;100.935.828;1421927425;1421927426;57.059.667;51.235;0.116633;0.051721;0.064912;0;1;1;0;0;3;2;1;1;1;1;1;Exploits;1
59.166.0.3;11600;149.171.126.0;53;udp;CON;0.001023;130;162;31;29;0;0;dns;5.083.089.063;6.334.310.625;2;2;0;0;0;0;65;81;0;0;0;0;1421927426;1421927426;0.011;0.008;0;0;0;0;0;0;0;0;8;13;2;1;1;1;1;;0
59.166.0.4;20571;149.171.126.7;53;udp;CON;0.0011;132;164;31;29;0;0;dns;480000;596.363.625;2;2;0;0;0;0;66;82;0;0;0;0;1421927426;1421927426;0.011;0.007;0;0;0;0;0;0;0;0;12;6;1;2;2;1;1;;0
59.166.0.4;12252;149.171.126.1;53;udp;CON;0.001109;130;162;31;29;0;0;dns;4.688.909.063;5.843.101.875;2;2;0;0;0;0;65;81;0;0;0;0;1421927426;1421927426;0.011;0.008;0;0;0;0;0;0;0;0;12;6;1;2;2;1;1;;0
59.166.0.5;1344;149.171.126.5;53;udp;CON;0.001135;132;164;31;29;0;0;dns;4.651.982.188;5.779.735.625;2;2;0;0;0;0;66;82;0;0;0;0;1421927426;1421927426;0.011;0.008;0;0;0;0;0;0;0;0;9;7;1;2;2;1;1;;0
59.166.0.2;8931;149.171.126.0;53;udp;CON;0.001094;130;162;31;29;0;0;dns;4.753.199.375;5.923.218.125;2;2;0;0;0;0;65;81;0;0;0;0;1421927426;1421927426;0.01;0.009;0;0;0;0;0;0;0;0;8;13;2;1;1;1;1;;0
59.166.0.5;39193;149.171.126.6;53;udp;CON;0.001107;146;178;31;29;0;0;dns;5.275.519.375;643179.75;2;2;0;0;0;0;73;89;0;0;0;0;1421927426;1421927426;0.011;0.008;0;0;0;0;0;0;0;0;9;4;1;2;2;1;1;;0
59.166.0.0;28852;149.171.126.3;53;udp;CON;0.001207;132;164;31;29;0;0;dns;4.374.482.188;543496.25;2;2;0;0;0;0;66;82;0;0;0;0;1421927427;1421927427;0.011;0.008;0;0;0;0;0;0;0;0;9;9;3;2;2;1;2;;0
10.40.182.1;0;224.0.0.5;0;ospf;INT;50.004.337;384;0;1;0;0;0;-;5.119.556;0;6;0;0;0;0;0;64;0;0;0;2.000.381;0;1421927377;1421927427;10.000.867;0;0;0;0;0;0;0;0;0;2;4;4;2;2;4;2;;0
10.40.85.1;0;224.0.0.5;0;ospf;INT;50.004.341;384;0;1;0;0;0;-;51.195.557;0;6;0;0;0;0;0;64;0;0;0;0;0;1421927377;1421927427;10.000.869;0;0;0;0;0;0;0;0;0;2;4;4;2;2;4;2;;0
10.40.182.1;0;224.0.0.5;0;ospf;INT;50.004.337;384;0;1;0;0;0;-;5.119.556;0;6;0;0;0;0;0;64;0;0;0;2.000.381;0;1421927377;1421927427;10.000.867;0;0;0;0;0;0;0;0;0;2;4;4;2;2;4;2;;0
10.40.85.1;0;224.0.0.5;0;ospf;INT;50.004.341;384;0;1;0;0;0;-;51.195.557;0;6;0;0;0;0;0;64;0;0;0;0;0;1421927377;1421927427;10.000.869;0;0;0;0;0;0;0;0;0;2;4;4;2;2;4;2;;0
59.166.0.0;6211;149.171.126.3;53;udp;CON;0.001175;146;178;31;29;0;0;dns;4.970.212.813;6.059.574.375;2;2;0;0;0;0;73;89;0;0;0;0;1421927427;1421927427;0.011;0.009;0;0;0;0;0;0;0;0;9;9;3;2;2;1;2;;0
59.166.0.3;46822;149.171.126.3;53;udp;CON;0.001034;132;164;31;29;0;0;dns;5.106.383.125;6.344.294.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927427;1421927427;0.012;0.008;0;0;0;0;0;0;0;0;8;9;3;2;2;1;1;;0
59.166.0.6;27338;149.171.126.2;53;udp;CON;0.001083;146;178;31;29;0;0;dns;539.242.875;6.574.330.625;2;2;0;0;0;0;73;89;0;0;0;0;1421927427;1421927427;0.011;0.008;0;0;0;0;0;0;0;0;5;8;1;2;2;1;1;;0
59.166.0.4;48170;149.171.126.0;53;udp;CON;0.00112;146;178;31;29;0;0;dns;5.214.285.625;635714.25;2;2;0;0;0;0;73;89;0;0;0;0;1421927427;1421927427;0.011;0.008;0;0;0;0;0;0;0;0;12;13;1;1;1;1;1;;0
59.166.0.2;25822;149.171.126.1;53;udp;CON;0.001148;146;178;31;29;0;0;dns;5.087.107.813;6.202.090.625;2;2;0;0;0;0;73;89;0;0;0;0;1421927427;1421927427;0.011;0.008;0;0;0;0;0;0;0;0;8;6;2;1;1;1;1;;0
59.166.0.3;25557;149.171.126.1;53;udp;CON;0.001035;132;164;31;29;0;0;dns;5.101.449.375;6.338.164.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927427;1421927427;0.012;0.008;0;0;0;0;0;0;0;0;8;6;2;2;2;1;1;;0
59.166.0.6;53847;149.171.126.5;53;udp;CON;0.001117;146;178;31;29;0;0;dns;522829;6.374.216.875;2;2;0;0;0;0;73;89;0;0;0;0;1421927427;1421927427;0.011;0.008;0;0;0;0;0;0;0;0;5;7;1;2;2;1;1;;0
175.45.176.0;9590;149.171.126.10;6661;tcp;FIN;0.214735;980;268;254;252;2;1;-;3.285.910.547;8.345.169.922;10;6;255;255;1383024720;3085382195;98;45;0;0;994.144.649;55.330.926;1421927427;1421927427;20.075.556;40.729.199;0.056606;0.011071;0.045535;0;1;0;0;0;3;1;1;1;1;1;1;Exploits;1
175.45.176.0;36918;149.171.126.17;80;tcp;FIN;0.911799;1506;141751;62;252;2;55;http;1.271.332.813;1232798;26;114;255;255;4284724779;2573573010;58;1243;1;68324;1.938.616.122;956.247.795;1421927427;1421927428;36.471.959;798.477;0.018608;0.008915;0.009693;0;1;1;0;0;1;1;1;1;1;1;1;Exploits;1
59.166.0.4;64521;149.171.126.9;53;udp;CON;0.001084;146;178;31;29;0;0;dns;538.745.375;6.568.265.625;2;2;0;0;0;0;73;89;0;0;0;0;1421927428;1421927428;0.011;0.009;0;0;0;0;0;0;0;0;12;6;2;1;1;1;1;;0
59.166.0.6;8569;149.171.126.2;53;udp;CON;0.001106;132;164;31;29;0;0;dns;477396;593.128.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927428;1421927428;0.011;0.008;0;0;0;0;0;0;0;0;5;8;1;1;1;1;1;;0
59.166.0.1;13156;149.171.126.9;53;udp;CON;0.001104;130;162;31;29;0;0;dns;4.710.144.688;586956.5;2;2;0;0;0;0;65;81;0;0;0;0;1421927428;1421927428;0.011;0.009;0;0;0;0;0;0;0;0;4;6;2;1;1;1;1;;0
59.166.0.8;55459;149.171.126.4;59029;udp;CON;0.00174;528;304;31;29;0;0;-;1.820.689.625;1.048.275.875;4;4;0;0;0;0;132;76;0;0;0.627203;0.293452;1421927428;1421927428;0.449;0.214;0;0;0;0;0;0;0;0;4;4;2;2;1;1;2;;0
59.166.0.8;62105;149.171.126.4;111;udp;CON;0.004877;568;312;31;29;0;0;-;698790.25;3.838.425.313;4;4;0;0;0;0;142;78;0;0;1.779.801;1.518.396;1421927428;1421927428;1.271;1.083.667;0;0;0;0;0;0;0;0;4;4;2;2;1;1;2;;0
59.166.0.5;22160;149.171.126.7;53;udp;CON;0.001149;132;164;31;29;0;0;dns;4.595.300.313;570931.25;2;2;0;0;0;0;66;82;0;0;0;0;1421927428;1421927428;0.011;0.008;0;0;0;0;0;0;0;0;9;6;1;1;1;1;1;;0
59.166.0.3;42094;149.171.126.0;53;udp;CON;0.00109;132;164;31;29;0;0;dns;4.844.036.563;6.018.348.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927428;1421927428;0.005;0.008;0;0;0;0;0;0;0;0;8;13;1;1;1;1;1;;0
59.166.0.7;45400;149.171.126.5;53;udp;CON;0.001124;146;178;31;29;0;0;dns;5.195.729.688;633452;2;2;0;0;0;0;73;89;0;0;0;0;1421927429;1421927429;0.018;0.012;0;0;0;0;0;0;0;0;10;7;1;1;1;1;1;;0
59.166.0.0;53052;149.171.126.9;53;udp;CON;0.001127;132;164;31;29;0;0;dns;4.685.004.688;5.820.763.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927429;1421927429;0.011;0.006;0;0;0;0;0;0;0;0;9;6;1;2;2;1;1;;0
59.166.0.0;32302;149.171.126.7;53;udp;CON;0.001155;132;164;31;29;0;0;dns;457.142.875;567.965.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927429;1421927429;0.011;0.01;0;0;0;0;0;0;0;0;9;6;1;2;2;1;1;;0
59.166.0.6;5702;149.171.126.4;53;udp;CON;0.001097;132;164;31;29;0;0;dns;4.813.126.875;5.979.945.625;2;2;0;0;0;0;66;82;0;0;0;0;1421927429;1421927429;0.011;0.008;0;0;0;0;0;0;0;0;5;6;1;1;1;1;1;;0
59.166.0.4;28228;149.171.126.1;53;udp;CON;0.001164;132;164;31;29;0;0;dns;453608.25;563.573.875;2;2;0;0;0;0;66;82;0;0;0;0;1421927429;1421927429;0.011;0.012;0;0;0;0;0;0;0;0;12;6;1;1;1;1;1;;0
175.45.176.0;27804;149.171.126.16;111;tcp;FIN;0.695382;564;354;254;252;2;1;-;584.427.002;356.638.501;10;8;255;255;1064076525;1964745949;56;44;0;0;5.579.765.824;140.926.172;1421927428;1421927429;76.503.111;91.689;0.075913;0.053548;0.022365;0;1;0;0;0;3;2;1;1;1;1;1;Reconnaissance;1
175.45.176.2;63163;149.171.126.11;8080;tcp;FIN;0.290395;1314;1172;254;252;3;2;http;3.319.616.406;2.826.495.117;12;8;255;255;2838465129;3955930954;110;147;2;0;1.351.861.513;58.209.082;1421927429;1421927429;25.254.454;39.459;0.059184;0.014164;0.04502;0;1;1;0;0;2;1;1;1;1;1;1;Exploits;1
175.45.176.3;23776;149.171.126.12;80;tcp;FIN;0.195749;946;268;254;252;2;1;http;3.482.010.156;9.154.581.055;10;6;255;255;133666212;1554171262;95;45;1;0;1.095.915.568;64.667.461;1421927430;1421927430;20.346;37.067.398;0.057799;0.010401;0.047398;0;1;1;0;0;1;1;1;1;1;1;1;Exploits;1
59.166.0.0;23585;149.171.126.0;53;udp;CON;0.001107;146;178;31;29;0;0;dns;5.275.519.375;643179.75;2;2;0;0;0;0;73;89;0;0;0;0;1421927430;1421927430;0.011;0.008;0;0;0;0;0;0;0;0;9;13;3;2;2;1;1;;0
59.166.0.1;54819;149.171.126.4;111;udp;CON;0.004571;568;304;31;29;0;0;-;745.569.875;3.990.374.063;4;4;0;0;0;0;142;76;0;0;17.013;1.435.427;1421927430;1421927430;1.212;1.023;0;0;0;0;0;0;0;0;2;4;3;3;1;1;2;;0
59.166.0.0;34652;149.171.126.3;53;udp;CON;0.001152;130;162;31;29;0;0;dns;451.388.875;562500;2;2;0;0;0;0;65;81;0;0;0;0;1421927430;1421927430;0.011;0.008;0;0;0;0;0;0;0;0;9;9;2;2;2;1;1;;0
59.166.0.7;18688;149.171.126.5;53;udp;CON;0.001106;146;178;31;29;0;0;dns;5.280.289.375;643761.25;2;2;0;0;0;0;73;89;0;0;0;0;1421927430;1421927430;0.011;0.009;0;0;0;0;0;0;0;0;10;7;2;1;1;1;1;;0
59.166.0.8;24521;149.171.126.0;111;udp;CON;0.004458;568;304;31;29;0;0;-;764.468.375;4.091.520.938;4;4;0;0;0;0;142;76;0;0;167.608;1.386.166;1421927430;1421927430;1.194.667;0.986667;0;0;0;0;0;0;0;0;4;2;3;3;1;1;2;;0
59.166.0.1;56339;149.171.126.4;26995;udp;CON;0.001764;520;304;31;29;0;0;-;1768707.5;1.034.013.563;4;4;0;0;0;0;130;76;0;0;0.630032;0.310193;1421927430;1421927430;0.451;0.224333;0;0;0;0;0;0;0;0;2;4;3;3;1;1;2;;0
59.166.0.8;55894;149.171.126.0;31810;udp;CON;0.001695;520;304;31;29;0;0;-;1840708;1076106.25;4;4;0;0;0;0;130;76;0;0;0.611176;0.279313;1421927430;1421927430;0.437667;0.203;0;0;0;0;0;0;0;0;4;2;3;3;1;1;2;;0
59.166.0.1;41574;149.171.126.3;53;udp;CON;0.00114;132;164;31;29;0;0;dns;4.631.579.063;575.438.625;2;2;0;0;0;0;66;82;0;0;0;0;1421927430;1421927430;0.011;0.008;0;0;0;0;0;0;0;0;4;9;2;3;1;1;1;;0
59.166.0.5;13226;149.171.126.5;53;udp;CON;0.001304;132;164;31;29;0;0;dns;4.049.079.688;5.030.674.688;2;2;0;0;0;0;66;82;0;0;0;0;1421927430;1421927430;0.011;0.008;0;0;0;0;0;0;0;0;9;7;2;1;1;1;1;;0
59.166.0.8;17542;149.171.126.4;53;udp;CON;0.001127;132;164;31;29;0;0;dns;4.685.004.688;5.820.763.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927430;1421927430;0.011;0.008;0;0;0;0;0;0;0;0;1;6;3;3;1;1;1;;0
59.166.0.4;11620;149.171.126.8;53;udp;CON;0.001138;146;178;31;29;0;0;dns;513181;625659;2;2;0;0;0;0;73;89;0;0;0;0;1421927431;1421927431;0.011;0.009;0;0;0;0;0;0;0;0;12;3;2;1;1;1;1;;0
59.166.0.5;49954;149.171.126.8;53;udp;CON;0.001063;132;164;31;29;0;0;dns;4.967.074.688;617.121.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927431;1421927431;0.011;0.008;0;0;0;0;0;0;0;0;9;3;2;2;2;1;1;;0
59.166.0.5;44442;149.171.126.0;53;udp;CON;0.001062;132;164;31;29;0;0;dns;497.175.125;6.177.024.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927431;1421927431;0.011;0.008;0;0;0;0;0;0;0;0;9;13;2;2;2;1;1;;0
59.166.0.9;57192;149.171.126.3;111;udp;CON;0.004717;568;312;31;29;0;0;-;722.493.125;3.968.624.375;4;4;0;0;0;0;142;78;0;0;1.709.078;148.351;1421927431;1421927431;1.218;1.057;0;0;0;0;0;0;0;0;2;2;2;3;1;1;2;;0
59.166.0.1;46386;149.171.126.1;53;udp;CON;0.001121;132;164;31;29;0;0;dns;471008;585191.75;2;2;0;0;0;0;66;82;0;0;0;0;1421927431;1421927431;0.011;0.008;0;0;0;0;0;0;0;0;4;6;1;1;1;1;1;;0
59.166.0.9;30978;149.171.126.0;53;udp;CON;0.001098;132;164;31;29;0;0;dns;4.808.743.125;5.974.499.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927431;1421927431;0.021;0.013;0;0;0;0;0;0;0;0;2;13;2;3;1;1;1;;0
59.166.0.9;50620;149.171.126.3;29594;udp;CON;0.001687;528;304;31;29;0;0;-;1877889.75;1081209.25;4;4;0;0;0;0;132;76;0;0;0.60929;0.279081;1421927431;1421927431;0.436333;0.202333;0;0;0;0;0;0;0;0;2;2;2;3;1;1;2;;0
59.166.0.2;57325;149.171.126.2;53;udp;CON;0.001186;130;162;31;29;0;0;dns;4.384.485.938;546.374.375;2;2;0;0;0;0;65;81;0;0;0;0;1421927431;1421927431;0.011;0.009;0;0;0;0;0;0;0;0;8;8;1;1;1;1;1;;0
175.45.176.2;45388;149.171.126.18;80;tcp;FIN;0.185286;1144;268;254;252;2;1;http;4.447.178.906;9.671.535.156;10;6;255;255;200840729;2599924866;114;45;1;0;1.009.797.213;58.227.898;1421927431;1421927431;18.906.778;34.48;0.060103;0.012869;0.047234;0;1;1;0;0;2;1;1;1;1;1;1;Exploits;1
59.166.0.7;16524;149.171.126.3;53;udp;CON;0.00109;132;164;31;29;0;0;dns;4.844.036.563;6.018.348.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927432;1421927432;0.011;0.008;0;0;0;0;0;0;0;0;10;9;1;1;1;1;1;;0
59.166.0.3;20954;149.171.126.9;15964;udp;CON;0.001838;528;304;31;29;0;0;-;1.723.612.625;992383;4;4;0;0;0;0;132;76;0;0;0.654309;0.316787;1421927432;1421927432;0.467667;0.231;0;0;0;0;0;0;0;0;2;4;3;2;1;1;2;;0
59.166.0.5;26325;149.171.126.9;53;udp;CON;0.001077;146;178;31;29;0;0;dns;5.422.469.375;661.095.625;2;2;0;0;0;0;73;89;0;0;0;0;1421927432;1421927432;0.011;0.009;0;0;0;0;0;0;0;0;9;6;3;1;1;1;1;;0
59.166.0.0;51670;149.171.126.7;53;udp;CON;0.001059;132;164;31;29;0;0;dns;4.985.835.625;6.194.523.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927432;1421927432;0.011;0.008;0;0;0;0;0;0;0;0;9;6;1;1;1;1;1;;0
59.166.0.1;59760;149.171.126.0;53;udp;CON;0.001108;132;164;31;29;0;0;dns;4.765.342.813;592057.75;2;2;0;0;0;0;66;82;0;0;0;0;1421927432;1421927432;0.012;0.009;0;0;0;0;0;0;0;0;4;13;2;1;1;1;1;;0
59.166.0.4;57620;149.171.126.2;53;udp;CON;0.001094;146;178;31;29;0;0;dns;533.820.875;6.508.226.875;2;2;0;0;0;0;73;89;0;0;0;0;1421927432;1421927432;0.019;0.013;0;0;0;0;0;0;0;0;12;8;1;1;1;1;1;;0
59.166.0.6;12731;149.171.126.0;53;udp;CON;0.001087;132;164;31;29;0;0;dns;4.857.405.625;603.495.875;2;2;0;0;0;0;66;82;0;0;0;0;1421927432;1421927432;0.008;0.004;0;0;0;0;0;0;0;0;5;13;2;1;1;1;1;;0
59.166.0.3;63421;149.171.126.9;111;udp;CON;0.004906;568;312;31;29;0;0;-;6.946.595.625;3.815.735.625;4;4;0;0;0;0;142;78;0;0;1.801.475;1.557.756;1421927432;1421927432;1.281.333;1.11;0;0;0;0;0;0;0;0;2;4;3;2;1;1;2;;0
59.166.0.4;50226;149.171.126.6;53;udp;CON;0.001098;132;164;31;29;0;0;dns;4.808.743.125;5.974.499.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927433;1421927433;0.011;0.008;0;0;0;0;0;0;0;0;12;4;2;2;2;1;1;;0
59.166.0.5;3929;149.171.126.0;53;udp;CON;0.001054;132;164;31;29;0;0;dns;5.009.487.813;622.390.875;2;2;0;0;0;0;66;82;0;0;0;0;1421927433;1421927433;0.012;0.008;0;0;0;0;0;0;0;0;9;13;1;1;1;1;1;;0
59.166.0.0;53212;149.171.126.1;53;udp;CON;0.001044;132;164;31;29;0;0;dns;505.747.125;628352.5;2;2;0;0;0;0;66;82;0;0;0;0;1421927433;1421927433;0.012;0.008;0;0;0;0;0;0;0;0;9;6;1;1;1;1;1;;0
59.166.0.9;13190;149.171.126.6;53;udp;CON;0.001099;132;164;31;29;0;0;dns;4.804.367.813;5.969.063.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927433;1421927433;0.011;0.008;0;0;0;0;0;0;0;0;2;4;2;1;1;1;1;;0
59.166.0.2;45773;149.171.126.4;53;udp;CON;0.001095;130;162;31;29;0;0;dns;474.885.875;591.780.875;2;2;0;0;0;0;65;81;0;0;0;0;1421927433;1421927433;0.01;0.011;0;0;0;0;0;0;0;0;8;6;1;1;1;1;1;;0
59.166.0.4;54178;149.171.126.2;53;udp;CON;0.001085;130;162;31;29;0;0;dns;4.792.626.875;597235;2;2;0;0;0;0;65;81;0;0;0;0;1421927433;1421927433;0.011;0.008;0;0;0;0;0;0;0;0;12;8;1;2;2;1;1;;0
175.45.176.0;30003;149.171.126.14;143;tcp;FIN;1.040.816;1608;132728;62;252;6;56;-;1.197.521.973;1.011.391.125;32;116;255;255;2340965388;296988548;50;1144;0;0;1.600.718.758;860.039.642;1421927432;1421927433;3.357.471;8.987.661;0.057247;0.006223;0.051024;0;1;0;0;0;3;1;1;1;1;1;1;Exploits;1
59.166.0.2;20117;149.171.126.1;111;udp;CON;0.004814;568;312;31;29;0;0;-;7.079.351.875;3.888.658.125;4;4;0;0;0;0;142;78;0;0;174.962;1.514.623;1421927434;1421927434;1.245.667;1.079;0;0;0;0;0;0;0;0;3;3;2;4;1;1;2;;0
59.166.0.0;31547;149.171.126.2;53;udp;CON;0.001078;132;164;31;29;0;0;dns;4.897.959.375;608.534.375;2;2;0;0;0;0;66;82;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;9;8;2;1;1;1;1;;0
59.166.0.2;59553;149.171.126.1;37382;udp;CON;0.001756;528;304;31;29;0;0;-;1804100.25;1.038.724.375;4;4;0;0;0;0;132;76;0;0;0.625553;0.299817;1421927434;1421927434;0.447333;0.219;0;0;0;0;0;0;0;0;3;3;2;4;1;1;2;;0
59.166.0.2;56626;149.171.126.7;53;udp;CON;0.001024;146;178;31;29;0;0;dns;570312.5;695312.5;2;2;0;0;0;0;73;89;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;8;6;1;4;2;1;1;;0
59.166.0.7;16464;149.171.126.2;53;udp;CON;0.001107;132;164;31;29;0;0;dns;476964.75;5.925.925.625;2;2;0;0;0;0;66;82;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;10;8;2;1;1;1;1;;0
59.166.0.3;59680;149.171.126.3;53;udp;CON;0.001083;130;162;31;29;0;0;dns;480147.75;5.983.379.375;2;2;0;0;0;0;65;81;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;8;9;2;2;2;2;2;;0
59.166.0.3;59680;149.171.126.3;53;udp;CON;0.001083;130;162;31;29;0;0;dns;480147.75;5.983.379.375;2;2;0;0;0;0;65;81;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;8;9;2;2;2;2;2;;0
59.166.0.2;17916;149.171.126.5;53;udp;CON;0.001096;146;178;31;29;0;0;dns;532846.75;6.496.350.625;2;2;0;0;0;0;73;89;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;8;7;1;4;2;1;1;;0
59.166.0.5;23282;149.171.126.9;53;udp;CON;0.001095;132;164;31;29;0;0;dns;4.821.918.125;5.990.868.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927434;1421927434;0.011;0.008;0;0;0;0;0;0;0;0;9;6;1;1;1;1;1;;0
175.45.176.1;47096;149.171.126.16;111;tcp;FIN;0.625212;564;354;254;252;2;1;-;6.500.194.824;3.966.654.541;10;8;255;255;4065997112;478325110;56;44;0;0;5.430.792.169;137.643.219;1421927433;1421927434;69.003.556;87.915.289;0.054839;0.009784;0.045055;0;1;0;0;0;1;2;1;1;1;1;1;Reconnaissance;1
59.166.0.7;12090;149.171.126.3;53;udp;CON;0.001125;146;178;31;29;0;0;dns;519.111.125;6.328.889.375;2;2;0;0;0;0;73;89;0;0;0;0;1421927435;1421927435;0.011;0.008;0;0;0;0;0;0;0;0;10;9;1;3;3;1;1;;0
